sensor,t11,t12,t21,t22,t31,t32,t41,t42,t51,t52,t61,t62
1192,0.29448,0.55176,0.22696,0.17496,0.02208,0.19544,0.17272,0.13696,0.13,0.15784,0.09184,0.21608
1193,0.31776,0.26272,0.20376,0.17496,0.23256,0.19544,0.17288,0.32936,0.13,0.1576,0.09184,0.2176
1194,0.28136,0.44728,0.20984,0.1788,0.23248,0.19552,0.00616,0.32928,0.19776,0.15752,0.09168,0.21464
1195,0.09672,0.25664,0.20808,0.19736,0.06328,0.17352,0.48856,0.68096,0.12784,0.15752,0.09152,0.21464
1196,0.288,0.29488,0.20288,0.17808,0.2768,0.08752,0.4888,0.402,0.12776,0.33504,0.09112,0.21472
1197,0.49296,0.27056,0.22064,0.18,0.16336,0.0876,0.42816,0.47712,0.12768,0.36608,0.09096,0.2268
1198,0.28736,0.27048,0.19064,0.19216,0.126,0.2088,0.42816,0.3964,0.1276,0.23608,0.0856,0.22664
1199,0.28712,0.3172,0.192,0.16824,0.22824,0.19456,0.50216,0.28544,0.1276,0.07856,0.08792,0.21888
1200,0.28728,0.23456,0.19952,0.18368,0.19016,0.18048,0.2888,0.25968,0.16496,0.11712,0.08784,0.21896
1201,0.29336,0.24264,0.20464,0.18696,0.19024,0.18048,0.53624,0.39408,0.38048,0.18656,0.08776,0.21976
1202,0.28784,0.24232,0.20448,0.17928,0.08624,0.24248,0.53632,0.78608,0.1716,0.21552,0.09008,0.20688
1203,0.33584,0.22176,0.2044,0.1792,0.2596,0.1948,0.5508,0.35464,0.02552,0.02016,0.084,0.2068
1204,0.33592,0.26624,0.2032,0.17912,0.186,0.27736,0.26784,0.71632,0.10688,0.06712,0.08504,0.21288
1205,0.28608,0.10784,0.20368,0.16296,0.1848,0.27736,0.55072,0.3964,0.08432,0.01168,0.08664,0.20608
1206,0.28112,0.256,0.20064,0.16288,0.18512,0.264,0.49704,0.3824,0.05392,0.03224,0.07688,0.20176
1207,0.28104,0.25592,0.2176,0.1748,0.18568,0.28168,0.6036,0.38048,0.03576,0.23336,0.08408,0.20152
1208,0.292,0.33672,0.20648,0.16432,0.18448,0.26384,0.47832,0.34112,0.00512,0.12016,0.08432,0.20648
1209,0.34024,0.21512,0.20608,0.17728,0.18456,0.19504,0.56432,0.15288,0.00512,0.12016,0.08544,0.20648
1210,0.212,0.25552,0.20032,0.16936,0.18464,0.19512,0.608,0.46104,0.1832,0.01352,0.08544,0.21152
1211,0.21584,0.25528,0.19912,0.16952,0.1252,0.19512,0.27368,0.31832,0.17096,0.26064,0.08528,0.20312
1212,0.27664,0.25528,0.20488,0.16592,0.19544,0.19496,0.38712,0.43176,0.1708,0.07664,0.08008,0.20152
1213,0.50344,0.26944,0.18776,0.16432,0.14528,0.08272,0.46656,0.40968,0.00344,0.07656,0.08048,0.20152
1214,0.2832,0.26472,0.19568,0.16632,0.18008,0.07304,0.12408,0.51088,0.3836,0.16912,0.08304,0.19816
1215,0.28528,0.26456,0.21216,0.17288,0.33536,0.21664,0.03576,0.37552,0.16656,0.1896,0.0732,0.19824
1216,0.36432,0.27104,0.19384,0.16712,0.13288,0.1976,0.40952,0.37552,0.2592,0.11576,0.07752,0.198
1217,0.36424,0.24904,0.19888,0.16736,0.13304,0.19752,0.24464,0.32296,0.36416,0.11576,0.07744,0.198
1218,0.28304,0.27016,0.19544,0.15928,0.18608,0.19768,0.4652,0.36496,0.36408,0.19528,0.07504,0.2092
1219,0.28296,0.26056,0.20016,0.2016,0.18608,0.20288,0.45848,0.19296,0.0136,0.18736,0.0744,0.19736
1220,0.2828,0.25312,0.19592,0.16736,0.18496,0.19504,0.46032,0.286,0.14824,0.18728,0.07424,0.19792
1221,0.28264,0.26096,0.19592,0.16712,0.18504,0.19528,0.37976,0.17448,0.15664,0.36144,0.06464,0.198
1222,0.28256,0.25152,0.19592,0.16688,0.18504,0.20824,0.32792,0.238,0.14864,0.33984,0.07288,0.20912
1223,0.24328,0.25176,0.1936,0.16328,0.18512,0.19488,0.31056,0.38048,0.17896,0.23344,0.07528,0.208
1224,0.37504,0.24928,0.19352,0.16088,0.18496,0.20232,0.64096,0.36784,0.17464,0.18728,0.0728,0.2008
1225,0.3808,0.25712,0.19024,0.16608,0.18496,0.38264,0.64088,0.38768,0.3672,0.17744,0.0724,0.20176
1226,0.2832,0.24256,0.19016,0.16608,0.18504,0.06088,0.42504,0.3876,0.11864,0.21456,0.0664,0.20616
1227,0.26912,0.25544,0.1852,0.16312,0.1852,0.20264,0.4664,0.38752,0.10192,0.1792,0.06928,0.20608
1228,0.06608,0.31224,0.20688,0.16064,0.18536,0.2028,0.61248,0.17464,0.10184,0.17944,0.06768,0.20024
1229,0.28424,0.25728,0.19384,0.1608,0.26776,0.2032,0.46856,0.23384,0.22048,0.362,0.0676,0.20008
1230,0.2808,0.242,0.19056,0.16072,0.26776,0.2032,0.5636,0.40304,0.32344,0.31608,0.07328,0.19248
1231,0.28104,0.26704,0.23448,0.16064,0.1848,0.18504,0.5776,0.4684,0.14008,0.31624,0.0696,0.18968
1232,0.2756,0.23888,0.19384,0.16696,0.18488,0.12696,0.36152,0.46848,0.2088,0.26776,0.06592,0.18968
1233,0.28192,0.24656,0.19984,0.1592,0.07568,0.02056,0.49416,0.35936,0.21104,0.29368,0.06576,0.18976
1234,0.26584,0.36544,0.1924,0.1704,0.00856,0.09904,0.0376,0.42688,0.14144,0.2936,0.06672,0.18984
1235,0.28168,0.22072,0.1908,0.16176,0.23424,0.06872,0.44008,0.358,0.14136,0.05296,0.06672,0.18688
1236,0.23216,0.26992,0.18904,0.16192,0.37784,0.08696,0.2524,0.14448,0.22824,0.06688,0.0684,0.18688
1237,0.26312,0.22216,0.18904,0.16488,0.02976,0.38896,0.4644,0.37296,0.1388,0.03728,0.06024,0.19328
1238,0.2632,0.22328,0.18904,0.16488,0.02968,0.38904,0.66656,0.03584,0.29872,0.15472,0.06024,0.202
1239,0.2692,0.21192,0.18904,0.18944,0.15048,0.0252,0.33088,0.61648,0.29848,0.276,0.09088,0.1872
1240,0.27104,0.05112,0.19176,0.16184,0.15024,0.07328,0.53392,0.38928,0.2984,0.33768,0.0656,0.18408
1241,0.27144,0.2968,0.19496,0.16176,0.04536,0.04296,0.38264,0.38936,0.208,0.2896,0.06536,0.18256
1242,0.28112,0.23536,0.19496,0.16504,0.02616,0.31112,0.28688,0.47896,0.208,0.37224,0.06312,0.1912
1243,0.29944,0.232,0.19608,0.1652,0.16808,0.33256,0.10528,0.66192,0.35936,0.37248,0.06512,0.18272
1244,0.26496,0.23664,0.18544,0.16472,0.17664,0.13264,0.2476,0.43712,0.17328,0.37704,0.05864,0.18264
1245,0.26512,0.23672,0.18688,0.17232,0.27664,0.04064,0.53168,0.42736,0.22016,0.37704,0.05784,0.18264
1246,0.26456,0.23672,0.18672,0.1724,0.31376,0.19992,0.28944,0.35872,0.15664,0.33896,0.05776,0.18928
1247,0.25984,0.23496,0.18544,0.14552,0.27664,0.37576,0.03144,0.21992,0.1856,0.3468,0.06696,0.18936
1248,0.28328,0.23464,0.19144,0.15112,0.36896,0.2548,0.46944,0.68576,0.39872,0.24744,0.06192,0.18144
1249,0.25024,0.23448,0.1916,0.17368,0.186,0.18576,0.62032,0.22,0.04448,0.20696,0.06136,0.17736
1250,0.25808,0.23288,0.19184,0.13752,0.04376,0.20136,0.49696,0.3572,0.20768,0.24744,0.05136,0.17944
1251,0.258,0.23288,0.21416,0.21288,0.29472,0.19392,0.49696,0.1828,0.19288,0.39584,0.05128,0.1796
1252,0.2756,0.21608,0.19416,0.16304,0.29464,0.20112,0.35416,0.43096,0.26376,0.35432,0.05608,0.1796
1253,0.25872,0.22872,0.19408,0.17264,0.26432,0.38176,0.26752,0.50744,0.22152,0.32032,0.06008,0.17856
1254,0.2588,0.23792,0.18872,0.17256,0.31448,0.38184,0.27256,0.50296,0.376,0.30184,0.054,0.17856
1255,0.25888,0.22824,0.18856,0.17272,0.10568,0.38184,0.09376,0.50304,0.39248,0.30184,0.05664,0.17448
1256,0.26488,0.22808,0.1884,0.14568,0.26896,0.16768,0.22832,0.79032,0.1004,0.35368,0.05656,0.17456
1257,0.25336,0.22792,0.18824,0.1512,0.26904,0.19024,0.36712,0.6816,0.04576,0.1876,0.04688,0.17608
1258,0.24616,0.23864,0.20632,0.15472,0.02272,0.19024,0.1632,0.30352,0.04592,0.18768,0.0468,0.1784
1259,0.25856,0.24672,0.2064,0.15472,0.08608,0.27784,0.04488,0.7948,0.0324,0.06672,0.05544,0.17824
1260,0.25248,0.22088,0.18416,0.15472,0.18272,0.13032,0.07136,0.54232,0.06784,0.14144,0.05536,0.19808
1261,0.25208,0.2208,0.1892,0.15472,0.01056,0.20832,0.48512,0.44248,0.0148,0.23296,0.03,0.17616
1262,0.24896,0.23384,0.19528,0.15368,0.31952,0.2068,0.41112,0.52112,0.28944,0.15728,0.04224,0.17616
1263,0.25736,0.2376,0.23704,0.16024,0.17592,0.24304,0.64272,0.09464,0.11552,0.16952,0.05216,0.17496
1264,0.2504,0.23728,0.18768,0.16008,0.01912,0.24304,0.07232,0.09472,0.18888,0.22448,0.052,0.17488
1265,0.2396,0.22872,0.18896,0.16016,0.26352,0.196,0.51472,0.24752,0.3716,0.22448,0.02304,0.18416
1266,0.25832,0.26048,0.18896,0.15632,0.09792,0.21152,0.0752,0.48656,0.15064,0.08952,0.03992,0.16024
1267,0.25832,0.23776,0.18888,0.1532,0.18424,0.2116,0.00304,0.252,0.15056,0.08952,0.04664,0.17032
1268,0.24888,0.2376,0.18888,0.15888,0.18416,0.01408,0.31632,0.25208,0.0192,0.37832,0.04128,0.17488
1269,0.22384,0.21984,0.18656,0.15864,0.13016,0.014,0.322,0.7224,0.116,0.39384,0.0528,0.17016
1270,0.22368,0.21976,0.18672,0.1588,0.11344,0.15832,0.36672,0.6996,0.116,0.0548,0.05272,0.16784
1271,0.24696,0.21944,0.18536,0.17728,0.11504,0.19432,0.36688,0.45776,0.04192,0.19432,0.0524,0.17264
1272,0.24688,0.22232,0.18248,0.16208,0.19632,0.21472,0.48896,0.7844,0.02168,0.26824,0.05208,0.17032
1273,0.2452,0.21936,0.18544,0.1612,0.01912,0.14184,0.21976,0.7844,0.37208,0.03112,0.05184,0.16768
1274,0.2492,0.22768,0.1828,0.15696,0.15392,0.22696,0.432,0.79312,0.37224,0.07424,0.04376,0.16912
1275,0.24912,0.21792,0.1868,0.15696,0.21496,0.2272,0.07736,0.23232,0.20192,0.07424,0.04384,0.1656
1276,0.24784,0.22152,0.18192,0.1568,0.38368,0.2144,0.06288,0.33656,0.17648,0.09528,0.04288,0.16544
1277,0.24296,0.21776,0.18176,0.15664,0.3836,0.02728,0.51616,0.18472,0.04784,0.03224,0.04304,0.1656
1278,0.24832,0.21944,0.18208,0.15512,0.29736,0.23352,0.53656,0.1024,0.04792,0.3804,0.044,0.1656
1279,0.24856,0.21736,0.18216,0.15496,0.19968,0.21192,0.53664,0.71912,0.33752,0.31,0.04584,0.16576
1280,0.24824,0.21368,0.18224,0.15488,0.19968,0.20552,0.60192,0.1932,0.02784,0.14712,0.04584,0.16752
1281,0.24816,0.21368,0.18224,0.15784,0.19384,0.12496,0.602,0.45744,0.37848,0.17288,0.04592,0.16432
1282,0.24808,0.21176,0.18224,0.15792,0.19368,0.19672,0.60216,0.10264,0.13136,0.1032,0.04592,0.16432
1283,0.24432,0.21728,0.18224,0.158,0.20376,0.222,0.4052,0.50744,0.394,0.33544,0.04608,0.16456
1284,0.24016,0.21432,0.18128,0.15776,0.228,0.19752,0.30256,0.61848,0.17288,0.3152,0.0428,0.16488
1285,0.24016,0.20872,0.18176,0.15512,0.19104,0.19744,0.30256,0.79976,0.17128,0.26488,0.04288,0.16408
1286,0.24552,0.20872,0.18168,0.15512,0.0804,0.22832,0.02288,0.10872,0.17128,0.39224,0.04296,0.16416
1287,0.24768,0.20896,0.18184,0.15352,0.07248,0.00136,0.61712,0.22632,0.18896,0.39256,0.04688,0.1644
1288,0.24592,0.21376,0.18192,0.15688,0.16096,0.24728,0.69144,0.39216,0.15904,0.3928,0.04688,0.16432
1289,0.23792,0.2108,0.18328,0.15504,0.19984,0.20864,0.01056,0.0752,0.26984,0.05416,0.04688,0.16576
1290,0.24568,0.20472,0.18464,0.1492,0.14912,0.22832,0.02296,0.42952,0.24048,0.33568,0.05264,0.16568
1291,0.23456,0.2048,0.18472,0.15336,0.21136,0.21464,0.22928,0.538,0.00664,0.27784,0.04408,0.1656
1292,0.23448,0.20464,0.18192,0.1536,0.07328,0.21496,0.67624,0.76608,0.00656,0.37264,0.044,0.1656
1293,0.23424,0.20848,0.18184,0.15664,0.20472,0.20656,0.42768,0.17304,0.20368,0.22824,0.04216,0.16424
1294,0.22968,0.20864,0.18176,0.15616,0.208,0.20952,0.48192,0.1732,0.13168,0.23848,0.04416,0.16128
1295,0.2324,0.20272,0.18192,0.15128,0.2636,0.20952,0.14304,0.31048,0.13176,0.1352,0.04088,0.16688
1296,0.23224,0.20472,0.18192,0.15248,0.07464,0.2112,0.23632,0.08952,0.22488,0.1352,0.04576,0.1668
1297,0.232,0.20448,0.182,0.15248,0.21008,0.21088,0.69872,0.05168,0.25808,0.10888,0.04552,0.16688
1298,0.22984,0.2044,0.18224,0.15264,0.20816,0.21016,0.23496,0.6612,0.25792,0.33592,0.04552,0.16688
1299,0.2296,0.2008,0.1824,0.15136,0.20656,0.20984,0.2348,0.37056,0.10232,0.33592,0.05392,0.1668
1300,0.22944,0.20112,0.18264,0.15144,0.19768,0.20544,0.60064,0.15192,0.14992,0.11136,0.05376,0.16672
1301,0.22928,0.20136,0.18248,0.15392,0.1976,0.06512,0.32864,0.19928,0.1596,0.05816,0.05184,0.16688
1302,0.22896,0.20136,0.18248,0.15376,0.20328,0.2084,0.02528,0.79584,0.15968,0.3344,0.05192,0.16832
1303,0.22912,0.20448,0.18256,0.15312,0.20928,0.20576,0.46224,0.13192,0.21944,0.3344,0.05192,0.1684
1304,0.22792,0.20536,0.18288,0.15296,0.22608,0.20888,0.69696,0.1316,0.02264,0.34768,0.05184,0.16856
1305,0.22792,0.2024,0.18288,0.1528,0.20848,0.20912,0.41072,0.52552,0.39328,0.0932,0.04584,0.16944
1306,0.22776,0.19968,0.18232,0.15368,0.2,0.20936,0.4108,0.37984,0.34152,0.35352,0.0472,0.16928
1307,0.22792,0.19984,0.1828,0.15344,0.20776,0.2108,0.02632,0.16032,0.16576,0.26448,0.05424,0.16928
1308,0.2308,0.20552,0.18296,0.1536,0.20504,0.21576,0.5836,0.4996,0.0232,0.1232,0.05096,0.17152
1309,0.2308,0.2,0.1832,0.15384,0.20256,0.21568,0.41328,0.28912,0.0232,0.08008,0.0544,0.17128
1310,0.22568,0.19984,0.18208,0.1572,0.20152,0.21432,0.63472,0.04616,0.31152,0.32432,0.0524,0.16904
1311,0.22544,0.19832,0.1824,0.15312,0.20128,0.21744,0.57752,0.13752,0.37664,0.32792,0.05592,0.17192
1312,0.22616,0.1964,0.18248,0.15336,0.20128,0.21368,0.55944,0.31168,0.08736,0.328,0.05632,0.17232
1313,0.2244,0.19672,0.1924,0.15352,0.20904,0.21368,0.24032,0.0648,0.0872,0.17328,0.05752,0.1708
1314,0.23008,0.19704,0.1816,0.15976,0.19936,0.2156,0.57848,0.44392,0.02128,0.36672,0.05768,0.18896
1315,0.23392,0.19856,0.18168,0.16024,0.20568,0.21704,0.24776,0.7752,0.37672,0.36552,0.05752,0.1892
1316,0.23384,0.19976,0.18912,0.15368,0.2056,0.20912,0.45584,0.62072,0.04656,0.31528,0.05768,0.17192
1317,0.232,0.1976,0.18368,0.15792,0.20592,0.21768,0.03784,0.24656,0.03,0.3152,0.05784,0.17944
1318,0.22984,0.20232,0.18368,0.1536,0.21056,0.20728,0.65888,0.60176,0.30936,0.044,0.05648,0.17672
1319,0.22296,0.20768,0.1836,0.15352,0.20312,0.20888,0.65904,0.49992,0.24512,0.39168,0.05312,0.17824
1320,0.22248,0.19248,0.1836,0.15352,0.20304,0.21408,0.482,0.4996,0.34288,0.16032,0.05312,0.17824
1321,0.22216,0.19544,0.19416,0.16496,0.20336,0.21728,0.64,0.63304,0.12728,0.33648,0.06632,0.18368
1322,0.23384,0.20464,0.18784,0.1576,0.21032,0.20976,0.01504,0.63288,0.28144,0.39592,0.05496,0.18328
1323,0.23368,0.19456,0.18768,0.15384,0.20912,0.21936,0.52608,0.78272,8.0e-5,0.10736,0.0672,0.2004
1324,0.23024,0.1928,0.18616,0.15392,0.21272,0.21944,0.67856,0.15128,0.21176,0.01768,0.07096,0.17856
1325,0.21936,0.19272,0.18624,0.15416,0.2128,0.2296,0.4712,0.57672,0.15288,0.02352,0.06504,0.19648
1326,0.21952,0.1928,0.18608,0.1632,0.20864,0.21824,0.03648,0.0548,0.3992,0.02352,0.06072,0.18312
1327,0.21336,0.1856,0.18792,0.16296,0.20968,0.21848,0.67384,0.28616,0.39944,0.10544,0.0608,0.18464
1328,0.21296,0.1928,0.1944,0.1628,0.20984,0.2452,0.25184,0.2036,0.1256,0.09784,0.0552,0.18472
1329,0.22208,0.18024,0.17528,0.16152,0.20672,0.22928,0.27288,0.03072,0.3112,0.11624,0.0568,0.18488
1330,0.21744,0.18904,0.19224,0.16216,0.20664,0.24496,0.27256,0.50168,0.224,0.01328,0.076,0.18304
1331,0.20064,0.18928,0.18848,0.16296,0.20536,0.23624,0.08376,0.13592,0.28032,0.01312,0.06648,0.18456
1332,0.21784,0.19256,0.1884,0.16296,0.21568,0.23608,0.22856,0.02896,0.27032,0.01512,0.06856,0.18312
1333,0.22,0.19272,0.18808,0.15096,0.21264,0.22064,0.09408,0.01816,0.37472,0.3988,0.05488,0.19672
1334,0.24232,0.18768,0.18768,0.16688,0.21568,0.2136,0.53232,0.018,0.27608,0.24032,0.1184,0.18752
1335,0.22088,0.17904,0.1876,0.15736,0.20496,0.2192,0.07496,0.74296,0.0744,0.00272,0.0672,0.1876
1336,0.20936,0.17896,0.1876,0.1672,0.21688,0.1696,0.46288,0.08816,0.10648,0.16816,0.08416,0.18552
1337,0.20872,0.18288,0.172,0.16696,0.21744,0.22048,0.46288,0.79632,0.2052,0.16136,0.0736,0.18528
1338,0.2088,0.1848,0.19152,0.16032,0.21752,0.24008,0.48216,0.06192,0.21584,0.34024,0.07368,0.18752
1339,0.22096,0.1844,0.18216,0.1664,0.21608,0.2268,0.51648,0.30552,0.21592,0.12488,0.07088,0.19112
1340,0.21304,0.18456,0.18768,0.16704,0.20784,0.22432,0.15496,0.78912,0.216,0.3012,0.07736,0.19608
1341,0.21256,0.18448,0.20008,0.16704,0.21712,0.222,0.21088,0.4332,0.07512,0.0688,0.07352,0.19456
1342,0.21112,0.18448,0.23272,0.16704,0.21712,0.2188,0.18496,0.1712,0.1744,0.14472,0.074,0.18416
1343,0.21144,0.18288,0.19288,0.16656,0.21016,0.23192,0.49632,0.73984,0.13936,0.32264,0.07104,0.19112
1344,0.21376,0.19024,0.19416,0.15656,0.20808,0.21896,0.2728,0.60656,0.30696,0.2608,0.07736,0.19344
1345,0.20952,0.18448,0.19176,0.15648,0.21256,0.23248,0.6432,0.60664,0.3052,0.04768,0.08936,0.19312
1346,0.20944,0.186,0.19424,0.16768,0.21696,0.2324,0.46408,0.17232,0.2088,0.15992,0.0896,0.19336
1347,0.2092,0.18272,0.19552,0.16016,0.21704,0.22072,0.26776,0.17688,0.15128,0.28344,0.08624,0.19704
1348,0.21624,0.1824,0.1944,0.16368,0.21184,0.23344,0.27296,0.17216,0.17656,0.29688,0.0804,0.18832
1349,0.20856,0.19152,0.1944,0.16192,0.212,0.23304,0.59856,0.51176,0.22904,0.29688,0.07552,0.20216
1350,0.2096,0.17992,0.19568,0.16184,0.21216,0.23288,0.32032,0.03728,0.15704,0.26288,0.07992,0.20232
1351,0.20952,0.18096,0.19744,0.1856,0.21584,0.23272,0.26768,0.05632,0.04832,0.34448,0.07944,0.19624
1352,0.20656,0.18128,0.19768,0.16016,0.21568,0.2252,0.26776,0.0564,0.08944,0.13808,0.07816,0.19576
1353,0.20888,0.19008,0.19176,0.16976,0.23568,0.22448,0.31568,0.04168,0.328,0.35704,0.0784,0.19712
1354,0.20896,0.17848,0.192,0.16968,0.21728,0.22464,0.06248,0.1752,0.1584,0.0872,0.07832,0.19672
1355,0.2092,0.1768,0.19208,0.17064,0.218,0.21816,0.06224,0.02704,0.15848,0.37696,0.08184,0.20112
1356,0.20992,0.17688,0.19744,0.16312,0.21784,0.22768,0.3608,0.0564,0.15712,0.07584,0.082,0.20104
1357,0.21104,0.18984,0.1972,0.16304,0.23416,0.23016,0.42536,0.00848,0.36536,0.08056,0.08208,0.22576
1358,0.20456,0.17856,0.1972,0.16952,0.23472,0.2304,0.56904,0.58752,0.00848,0.262,0.09984,0.20288
1359,0.20264,0.17776,0.19704,0.1696,0.21864,0.22696,0.34064,0.12472,0.35672,0.24568,0.08,0.20256
1360,0.23416,0.17744,0.19672,0.1696,0.21872,0.22696,0.36216,0.18736,0.34544,0.22464,0.07992,0.20544
1361,0.20768,0.17736,0.19664,0.17104,0.21648,0.23264,0.5788,0.51888,0.02064,0.14136,0.08,0.20768
1362,0.20784,0.20232,0.19176,0.17096,0.2164,0.2328,0.21008,0.794,0.02064,0.22864,0.06944,0.20752
1363,0.20608,0.17952,0.2136,0.12696,0.23264,0.23864,0.52672,0.37584,0.3164,0.16592,0.09544,0.20744
1364,0.206,0.17784,0.19448,0.1956,0.21576,0.23824,0.53224,0.63608,0.24168,0.16616,0.08104,0.21376
1365,0.206,0.17776,0.19336,0.17096,0.21576,0.23816,0.54776,0.67816,0.02024,0.24704,0.08112,0.20544
1366,0.198,0.1776,0.19328,0.1672,0.22,0.23056,0.54768,0.60016,0.02032,0.18032,0.07344,0.2072
1367,0.21128,0.17736,0.19728,0.16712,0.22264,0.23096,0.3568,0.62048,0.01784,0.18032,0.13296,0.20728
1368,0.21744,0.17728,0.19704,0.16608,0.23152,0.23096,0.37896,0.30456,0.24616,0.29576,0.09048,0.20696
1369,0.21736,0.1772,0.19704,0.16912,0.216,0.24688,0.37888,0.23512,0.18696,0.29552,0.092,0.21832
1370,0.2172,0.19064,0.20056,0.16888,0.23456,0.2468,0.25568,0.23528,0.22752,0.31384,0.10856,0.22176
1371,0.20352,0.19072,0.19744,0.17688,0.23128,0.23592,0.10336,0.06992,0.02904,0.276,0.1088,0.2088
1372,0.2036,0.1792,0.20048,0.17688,0.23184,0.23608,0.2888,0.01768,0.10944,0.30592,0.0992,0.2088
1373,0.20248,0.22752,0.2032,0.1656,0.22936,0.25288,0.28872,0.42152,0.14184,0.30592,0.09184,0.21456
1374,0.20248,0.196,0.20712,0.16536,0.2376,0.24496,0.34592,0.2768,0.24088,0.24304,0.09136,0.21576
1375,0.2228,0.19576,0.20656,0.17712,0.22192,0.23616,0.65952,0.42488,0.02432,0.35568,0.09104,0.2156
1376,0.22232,0.1956,0.20664,0.1772,0.2324,0.23648,0.52728,0.246,0.38824,0.34496,0.09112,0.21528
1377,0.22216,0.176,0.2112,0.16536,0.2424,0.2528,0.56936,0.24608,0.39192,0.37832,0.09,0.21456
1378,0.222,0.17528,0.20664,0.17736,0.23928,0.23344,0.13656,0.24616,0.0024,0.10168,0.09464,0.234
1379,0.2036,0.17528,0.2068,0.1448,0.23912,0.23328,0.55312,0.31888,0.00248,0.00224,0.09456,0.21544
1380,0.20368,0.17504,0.22008,0.1716,0.23368,0.22664,0.5532,0.79536,0.04024,0.30344,0.09424,0.2152
1381,0.20368,0.17496,0.19936,0.16528,0.23384,0.24352,0.24664,0.79544,0.39168,0.21984,0.06784,0.21528
1382,0.2036,0.17336,0.21144,0.17056,0.22848,0.23944,0.24656,0.32016,0.08304,0.2144,0.10168,0.22128
1383,0.20344,0.17472,0.20144,0.17056,0.22872,0.23952,0.24656,0.32008,0.27208,0.3952,0.09648,0.22136
1384,0.21768,0.19744,0.20144,0.17936,0.23192,0.23936,0.36288,0.75408,0.3848,0.03808,0.09616,0.22136
1385,0.2176,0.17456,0.21032,0.17744,0.23192,0.24688,0.25304,0.63984,0.05392,0.14056,0.09976,0.2184
1386,0.24536,0.17464,0.20312,0.16928,0.2356,0.24536,0.04544,0.1448,0.0596,0.3972,0.11488,0.21848
1387,0.2032,0.17456,0.2028,0.1712,0.23424,0.24696,0.322,0.1552,0.302,0.39728,0.11456,0.22168
1388,0.20296,0.17456,0.20136,0.17944,0.23904,0.24632,0.0112,0.27168,0.07832,0.24568,0.1016,0.22176
1389,0.20264,0.17432,0.20912,0.1796,0.23272,0.2404,0.22248,0.04464,0.09056,0.24576,0.11544,0.22128
1390,0.20248,0.17416,0.20424,0.18312,0.23064,0.24448,0.32432,0.58064,0.39616,0.33608,0.1024,0.22048
1391,0.2024,0.17392,0.20776,0.18216,0.23576,0.24408,0.23096,0.14712,0.156,0.28312,0.10192,0.22328
1392,0.2024,0.17376,0.20768,0.17496,0.23608,0.2456,0.56176,0.32344,0.118,0.15216,0.10168,0.22288
1393,0.20248,0.17232,0.19888,0.17672,0.23248,0.24568,0.58072,0.77344,0.25352,0.22552,0.10144,0.2216
1394,0.20104,0.17232,0.20448,0.1832,0.23288,0.24608,0.2256,0.77344,0.19176,0.12216,0.10504,0.22368
1395,0.2028,0.17224,0.20904,0.1832,0.24032,0.24616,0.2256,0.59128,0.11512,0.06192,0.10392,0.2236
1396,0.20048,0.194,0.20768,0.18336,0.24784,0.24392,0.23992,0.37184,0.30552,0.342,0.10944,0.22336
1397,0.2032,0.17712,0.20792,0.18088,0.2476,0.2436,0.44384,0.16208,0.11416,0.0204,0.11144,0.22792
1398,0.20312,0.17488,0.21048,0.18104,0.2408,0.2432,0.444,0.13936,0.114,0.24728,0.10584,0.22768
1399,0.2032,0.17496,0.21072,0.18096,0.24056,0.24584,0.13768,0.59,0.11392,0.32264,0.10568,0.2276
1400,0.20312,0.17488,0.208,0.17928,0.23416,0.24456,0.6024,0.58448,0.17432,0.3448,0.10936,0.23024
1401,0.20328,0.17688,0.20816,0.17744,0.23856,0.24464,0.2308,0.07064,0.05136,0.35272,0.10912,0.23016
1402,0.2044,0.17656,0.21376,0.1804,0.23512,0.24464,0.23256,0.45312,0.344,0.29536,0.10936,0.23088
1403,0.20344,0.1752,0.21376,0.18048,0.24176,0.24496,0.05176,0.1448,0.26696,0.2928,0.11224,0.22912
1404,0.2056,0.17704,0.21368,0.18056,0.24168,0.2452,0.0512,0.40704,0.26512,0.29344,0.10792,0.23088
1405,0.2032,0.17728,0.2136,0.17904,0.24184,0.2456,0.05128,0.74736,0.26784,0.29472,0.11176,0.2312
1406,0.20368,0.1752,0.222,0.19264,0.24184,0.24552,0.44184,0.3408,0.26776,0.29488,0.11112,0.23112
1407,0.20384,0.1752,0.21384,0.19296,0.2416,0.25136,0.30808,0.15432,0.2664,0.29496,0.10904,0.2312
1408,0.20416,0.17528,0.21528,0.19336,0.24296,0.2524,0.308,0.46248,0.2668,0.29448,0.10944,0.2312
1409,0.20376,0.17512,0.2168,0.18408,0.24368,0.2512,0.69536,0.46248,0.26776,0.29608,0.11016,0.23392
1410,0.20272,0.17568,0.2152,0.186,0.24384,0.25152,0.2288,0.13856,0.26896,0.2956,0.11264,0.2352
1411,0.2044,0.17544,0.21568,0.18608,0.244,0.25144,0.22848,0.15432,0.26904,0.29568,0.11264,0.23496
1412,0.20416,0.17544,0.21536,0.18288,0.24288,0.25184,0.40672,0.79552,0.2692,0.29616,0.11384,0.23512
1413,0.20416,0.17536,0.21608,0.0992,0.24336,0.25256,0.44264,0.13896,0.26776,0.29616,0.11392,0.23496
1414,0.20408,0.17544,0.21616,0.09912,0.24344,0.25208,0.22904,0.16336,0.11424,0.29624,0.11384,0.234
